"FIPS"	"NAME"	"Qualified Area Name"	"AREALAND"	"AREAWATR"	"Total Population"	"Area Total"	"Area Total: Area (Land)"	"Area Total: Area (Water)"	"% Area Total: Area (Land)"	"% Area Total: Area (Water)"
"0580308"	"Searcy, AR Urban Area"	"Searcy, AR Urban Area, Arkansas"	55270493	109609	26652	21.38237762451172	21.340057373046875	0.04232027381658554	99.8	0.2
"0581523"	"Sheridan, AR Urban Area"	"Sheridan, AR Urban Area, Arkansas"	11669141	0	4710	4.505480766296387	4.505480766296387	0	100	0
"0581982"	"Siloam Springs, AR--OK Urban Area (part)"	"Siloam Springs, AR--OK Urban Area (part), Arkansas"	23682385	189654	17756	9.217045783996582	9.143819808959961	0.07322581857442856	99.21	0.79
"0585357"	"Stuttgart, AR Urban Area"	"Stuttgart, AR Urban Area, Arkansas"	15203971	0	8132	5.870286464691162	5.870286464691162	0	100	0
"0587193"	"Texarkana, TX--AR Urban Area (part)"	"Texarkana, TX--AR Urban Area (part), Arkansas"	56028672	349694	25600	21.767810821533203	21.63279151916504	0.13501761853694916	99.38	0.62
"0588651"	"Trumann, AR Urban Area"	"Trumann, AR Urban Area, Arkansas"	11073664	0	7233	4.2755656242370605	4.2755656242370605	0	100	0
"0591459"	"Walnut Ridge, AR Urban Area"	"Walnut Ridge, AR Urban Area, Arkansas"	13385089	0	6540	5.1680121421813965	5.1680121421813965	0	100	0
"0591810"	"Warren, AR Urban Area"	"Warren, AR Urban Area, Arkansas"	16484178	64234	5278	6.389378070831299	6.364576816558838	0.02480088733136654	99.61	0.39
"0597426"	"Wynne, AR Urban Area"	"Wynne, AR Urban Area, Arkansas"	14118046	28415	7564	5.461979389190674	5.451008319854736	0.01097109355032444	99.8	0.2
"0601701"	"Alpine, CA Urban Area"	"Alpine, CA Urban Area, California"	25499890	1475	13307	9.846132278442383	9.845562934875488	0.0005695007275789976	99.99	0.01
"0602683"	"Antioch, CA Urban Area"	"Antioch, CA Urban Area, California"	189968288	2037833	326205	74.13398742675781	73.34716796875	0.7868117690086365	98.94	1.06
"0602930"	"Arcata, CA Urban Area"	"Arcata, CA Urban Area, California"	20532275	118564	19714	7.973334312438965	7.92755651473999	0.0457778200507164	99.43	0.57
"0603196"	"Arroyo Grande--Grover Beach--Pismo Beach, CA Urban Area"	"Arroyo Grande--Grover Beach--Pismo Beach, CA Urban Area, California"	44223390	158952	50885	17.136119842529297	17.07474708557129	0.06137171387672424	99.64	0.36
"0603250"	"Arvin, CA Urban Area"	"Arvin, CA Urban Area, California"	6073680	0	19385	2.3450610637664795	2.3450610637664795	0	100	0
"0604130"	"Auburn, CA Urban Area"	"Auburn, CA Urban Area, California"	44648435	22143	31371	17.247407913208008	17.238859176635742	0.008549460209906101	99.95	0.05
"0604438"	"Avalon, CA Urban Area"	"Avalon, CA Urban Area, California"	3080708	0	3362	1.1894680261611938	1.1894680261611938	0	100	0
"0604465"	"Avenal, CA Urban Area"	"Avenal, CA Urban Area, California"	9397889	0	13304	3.6285452842712402	3.6285452842712402	0	100	0
"0604681"	"Bakersfield, CA Urban Area"	"Bakersfield, CA Urban Area, California"	342190994	2545322	570235	133.1034393310547	132.12069702148438	0.9827543497085571	99.26	0.74
"0605302"	"Barstow, CA Urban Area"	"Barstow, CA Urban Area, California"	32068959	0	30522	12.381895065307617	12.381895065307617	0	100	0
"0607508"	"Big Bear, CA Urban Area"	"Big Bear, CA Urban Area, California"	41255479	552966	16498	16.142332077026367	15.92883014678955	0.21350137889385223	98.68	1.32
"0607840"	"Bishop, CA Urban Area"	"Bishop, CA Urban Area, California"	14219124	17292	11013	5.496711254119873	5.490034580230713	0.006676478777080774	99.88	0.12
"0608623"	"Blythe, CA--AZ Urban Area (part)"	"Blythe, CA--AZ Urban Area (part), California"	14528512	108361	11351	5.6513285636901855	5.609489917755127	0.04183841869235039	99.26	0.74
"0609730"	"Brawley, CA Urban Area"	"Brawley, CA Urban Area, California"	12336787	0	26270	4.763260364532471	4.763260364532471	0	100	0
"0611235"	"Buellton, CA Urban Area"	"Buellton, CA Urban Area, California"	4125973	1684	5161	1.5936973094940186	1.5930471420288086	0.0006501960451714694	99.96	0.04
"0612430"	"Calexico, CA Urban Area"	"Calexico, CA Urban Area, California"	14011734	0	38491	5.409960746765137	5.409960746765137	0	100	0
"0612646"	"Calistoga, CA Urban Area"	"Calistoga, CA Urban Area, California"	5924115	46827	5173	2.305393695831299	2.28731369972229	0.018080007284879684	99.22	0.78
"0612754"	"Camarillo, CA Urban Area"	"Camarillo, CA Urban Area, California"	58220217	42884	76338	22.49551010131836	22.478952407836914	0.0165576059371233	99.93	0.07
"0612781"	"Cambria, CA Urban Area"	"Cambria, CA Urban Area, California"	7082942	0	5478	2.734739303588867	2.734739303588867	0	100	0
"0614600"	"Castroville--Prunedale, CA Urban Area"	"Castroville--Prunedale, CA Urban Area, California"	8754100	222990	12334	3.466073989868164	3.379976987838745	0.08609692752361298	97.52	2.48
"0616318"	"Chico, CA Urban Area"	"Chico, CA Urban Area, California"	87321741	145207	111411	33.77117919921875	33.71511459350586	0.05606473982334137	99.83	0.17
"0616696"	"Chowchilla, CA Urban Area"	"Chowchilla, CA Urban Area, California"	12497893	119504	13196	4.8716044425964355	4.825463771820068	0.046140752732753754	99.05	0.95
"0617479"	"Clearlake, CA Urban Area"	"Clearlake, CA Urban Area, California"	21064685	175621	17351	8.200927734375	8.1331205368042	0.0678076520562172	99.17	0.83
"0617514"	"Clearlake Riviera, CA Urban Area"	"Clearlake Riviera, CA Urban Area, California"	17417930	106635	5461	6.766272068023682	6.725100517272949	0.041172005236148834	99.39	0.61
"0618181"	"Cloverdale, CA Urban Area"	"Cloverdale, CA Urban Area, California"	8734589	0	9451	3.372443914413452	3.372443914413452	0	100	0
"0618289"	"Coalinga, CA Urban Area"	"Coalinga, CA Urban Area, California"	11039196	21696	13049	4.270634651184082	4.2622575759887695	0.008376873098313808	99.8	0.2
"0619342"	"Colusa, CA Urban Area"	"Colusa, CA Urban Area, California"	7679682	0	6955	2.965142011642456	2.965142011642456	0	100	0
"0619504"	"Concord--Walnut Creek, CA Urban Area"	"Concord--Walnut Creek, CA Urban Area, California"	455224735	1690188	538583	176.4158477783203	175.7632598876953	0.6525852680206299	99.63	0.37
"0620044"	"Corcoran, CA Urban Area"	"Corcoran, CA Urban Area, California"	16284138	0	22377	6.287341117858887	6.287341117858887	0	100	0
"0620206"	"Corning, CA Urban Area"	"Corning, CA Urban Area, California"	7891219	0	8459	3.046816825866699	3.046816825866699	0	100	0
"0620908"	"Crescent City, CA Urban Area"	"Crescent City, CA Urban Area, California"	42311248	226006	15620	16.42372703552246	16.336463928222656	0.08726140856742859	99.47	0.53
"0620989"	"Crestline--Lake Arrowhead, CA Urban Area"	"Crestline--Lake Arrowhead, CA Urban Area, California"	43643846	3478474	22272	18.19403076171875	16.850984573364258	1.3430464267730713	92.62	7.38
"0622420"	"Davis, CA Urban Area"	"Davis, CA Urban Area, California"	31500260	90331	77034	12.197196006774902	12.16231918334961	0.0348769947886467	99.71	0.29
"0622987"	"Delano, CA Urban Area"	"Delano, CA Urban Area, California"	19076298	0	44410	7.365400314331055	7.365400314331055	0	100	0
"0623080"	"Delhi, CA Urban Area"	"Delhi, CA Urban Area, California"	6061316	0	10274	2.340287208557129	2.340287208557129	0	100	0
"0623716"	"Desert Hot Springs, CA Urban Area"	"Desert Hot Springs, CA Urban Area, California"	36465259	0	45767	14.079316139221191	14.079316139221191	0	100	0
"0624256"	"Discovery Bay, CA Urban Area"	"Discovery Bay, CA Urban Area, California"	10883779	2879325	15939	5.313964366912842	4.202250957489014	1.1117136478424072	79.08	20.92
"0624283"	"Dixon, CA Urban Area"	"Dixon, CA Urban Area, California"	11382169	6653	18876	4.3972487449646	4.394680023193359	0.0025687378365546465	99.94	0.06
"0624445"	"Dos Palos, CA Urban Area"	"Dos Palos, CA Urban Area, California"	5938663	0	7721	2.2929306030273438	2.2929306030273438	0	100	0
"0625579"	"Earlimart, CA Urban Area"	"Earlimart, CA Urban Area, California"	3496392	0	7470	1.3499644994735718	1.3499644994735718	0	100	0
"0626405"	"El Centro, CA Urban Area"	"El Centro, CA Urban Area, California"	50120900	45518	74376	19.369361877441406	19.351787567138672	0.017574599012732506	99.91	0.09
"0627261"	"El Paso de Robles (Paso Robles)--Atascadero, CA Urban Area"	"El Paso de Robles (Paso Robles)--Atascadero, CA Urban Area, California"	77603788	114779	67804	30.007308959960938	29.962993621826172	0.04431642219424248	99.85	0.15
"0627820"	"Escalon, CA Urban Area"	"Escalon, CA Urban Area, California"	5148439	0	7480	1.987823486328125	1.987823486328125	0	100	0
"0628198"	"Eureka, CA Urban Area"	"Eureka, CA Urban Area, California"	48677864	3777810	45951	20.25324821472168	18.79463005065918	1.4586206674575806	92.8	7.2
"0628506"	"Exeter, CA Urban Area"	"Exeter, CA Urban Area, California"	7432151	0	10973	2.869569778442383	2.869569778442383	0	100	0
"0628657"	"Fairfield, CA Urban Area"	"Fairfield, CA Urban Area, California"	105694640	620103	150122	41.04835510253906	40.808929443359375	0.23942311108112335	99.42	0.58
"0629024"	"Fallbrook, CA Urban Area"	"Fallbrook, CA Urban Area, California"	67408147	72463	41305	26.05440902709961	26.026430130004883	0.027978122234344482	99.89	0.11
"0629710"	"Fillmore, CA Urban Area"	"Fillmore, CA Urban Area, California"	6819111	0	16397	2.63287353515625	2.63287353515625	0	100	0
"0629764"	"Firebaugh, CA Urban Area"	"Firebaugh, CA Urban Area, California"	6443572	143103	8117	2.5431294441223145	2.487877130508423	0.055252380669116974	97.83	2.17
"0630574"	"Fort Bragg, CA Urban Area"	"Fort Bragg, CA Urban Area, California"	25403271	355247	10668	9.945420265197754	9.808259010314941	0.13716164231300354	98.62	1.38
"0630736"	"Fort Irwin, CA Urban Area"	"Fort Irwin, CA Urban Area, California"	9367563	0	8096	3.6168365478515625	3.6168365478515625	0	100	0
"0630979"	"Fortuna, CA Urban Area"	"Fortuna, CA Urban Area, California"	15077301	1091	12784	5.8217997550964355	5.821378707885742	0.00042123746243305504	99.99	0.01
"0631843"	"Fresno, CA Urban Area"	"Fresno, CA Urban Area, California"	412096133	3226657	717589	160.35702514648438	159.1112060546875	1.245819330215454	99.22	0.78
"0632451"	"Galt, CA Urban Area"	"Galt, CA Urban Area, California"	18355452	0	26618	7.087080001831055	7.087080001831055	0	100	0
"0633328"	"Gilroy--Morgan Hill, CA Urban Area"	"Gilroy--Morgan Hill, CA Urban Area, California"	110178871	0	114833	42.54030227661133	42.54030227661133	0	100	0
"0633841"	"Gonzales, CA Urban Area"	"Gonzales, CA Urban Area, California"	3993806	8236	8682	1.5451971292495728	1.5420172214508057	0.0031799376010894775	99.79	0.21
"0634597"	"Grass Valley, CA Urban Area"	"Grass Valley, CA Urban Area, California"	76798301	53117	36720	29.672502517700195	29.651992797851562	0.02050858922302723	99.93	0.07
"0634921"	"Greenfield, CA Urban Area"	"Greenfield, CA Urban Area, California"	5537088	0	18858	2.1378817558288574	2.1378817558288574	0	100	0
"0635677"	"Gridley, CA Urban Area"	"Gridley, CA Urban Area, California"	10308731	0	8653	3.9802234172821045	3.9802234172821045	0	100	0
"0635839"	"Guadalupe, CA Urban Area"	"Guadalupe, CA Urban Area, California"	2958576	9150	8046	1.1458454132080078	1.1423126459121704	0.003532834816724062	99.69	0.31
"0636055"	"Gustine, CA Urban Area"	"Gustine, CA Urban Area, California"	3015849	0	6128	1.1644258499145508	1.1644258499145508	0	100	0
"0636271"	"Half Moon Bay, CA Urban Area"	"Half Moon Bay, CA Urban Area, California"	21619790	200	21688	8.347525596618652	8.347448348999023	7.722043665125966E-05	100	0
"0636703"	"Hanford, CA Urban Area"	"Hanford, CA Urban Area, California"	47217676	0	66638	18.23084831237793	18.23084831237793	0	100	0
"0638215"	"Hemet, CA Urban Area"	"Hemet, CA Urban Area, California"	95979394	315049	173194	37.17949295043945	37.05785369873047	0.12164110690355301	99.67	0.33
"0638701"	"Hidden Meadows, CA Urban Area"	"Hidden Meadows, CA Urban Area, California"	9724303	0	4884	3.7545745372772217	3.7545745372772217	0	100	0
"0639511"	"Hollister, CA Urban Area"	"Hollister, CA Urban Area, California"	34133557	28164	49611	13.18991470336914	13.17903995513916	0.010874181985855103	99.92	0.08
"0639619"	"Holtville, CA Urban Area"	"Holtville, CA Urban Area, California"	4182641	11902	6230	1.619522213935852	1.614926815032959	0.004595388192683458	99.72	0.28
"0640834"	"Huron, CA Urban Area"	"Huron, CA Urban Area, California"	3351910	0	6129	1.2941797971725464	1.2941797971725464	0	100	0
"0641100"	"Incline Village, NV--CA Urban Area (part)"	"Incline Village, NV--CA Urban Area (part), California"	35736198	87573	10235	13.831636428833008	13.79782485961914	0.03381212428212166	99.76	0.24
"0641347"	"Indio--Palm Desert--Palm Springs, CA Urban Area"	"Indio--Palm Desert--Palm Springs, CA Urban Area, California"	393219428	3699330	361075	153.25119018554688	151.8228759765625	1.4283193349838257	99.07	0.93
"0641509"	"Ione, CA Urban Area"	"Ione, CA Urban Area, California"	4380255	0	4673	1.6912260055541992	1.6912260055541992	0	100	0
"0642049"	"Jackson, CA Urban Area"	"Jackson, CA Urban Area, California"	12491585	0	7781	4.823028087615967	4.823028087615967	0	100	0
"0643439"	"Joshua Tree, CA Urban Area"	"Joshua Tree, CA Urban Area, California"	9849596	0	4370	3.802950382232666	3.802950382232666	0	100	0
"0644587"	"Kerman, CA Urban Area"	"Kerman, CA Urban Area, California"	7161033	0	16002	2.764890432357788	2.764890432357788	0	100	0
"0645073"	"King City, CA Urban Area"	"King City, CA Urban Area, California"	7787360	11387	13760	3.011113166809082	3.006716728210449	0.004396545235067606	99.85	0.15
"0645157"	"Kingsburg, CA Urban Area"	"Kingsburg, CA Urban Area, California"	10143228	0	12602	3.9163224697113037	3.9163224697113037	0	100	0
"0646774"	"Lake Isabella, CA Urban Area"	"Lake Isabella, CA Urban Area, California"	6374999	51642	3698	2.481340169906616	2.4614009857177734	0.019939089193940163	99.2	0.8
"0646963"	"Lake of the Pines, CA Urban Area"	"Lake of the Pines, CA Urban Area, California"	6004040	908432	4261	2.6689205169677734	2.3181729316711426	0.35074758529663086	86.86	13.14
"0647071"	"Lakeport, CA Urban Area"	"Lakeport, CA Urban Area, California"	16066764	116183	8994	6.2482709884643555	6.2034125328063965	0.04485850781202316	99.28	0.72
"0647412"	"Lamont, CA Urban Area"	"Lamont, CA Urban Area, California"	7236735	0	15271	2.794119119644165	2.794119119644165	0	100	0
"0649015"	"Lemoore, CA Urban Area"	"Lemoore, CA Urban Area, California"	17279362	0	26957	6.671599388122559	6.671599388122559	0	100	0
"0649042"	"Lemoore Station, CA Urban Area"	"Lemoore Station, CA Urban Area, California"	13218009	0	6568	5.103501796722412	5.103501796722412	0	100	0
"0650041"	"Lindsay, CA Urban Area"	"Lindsay, CA Urban Area, California"	7472637	0	13942	2.8852014541625977	2.8852014541625977	0	100	0
"0650473"	"Live Oak (Sutter County), CA Urban Area"	"Live Oak (Sutter County), CA Urban Area, California"	4312481	0	9080	1.6650582551956177	1.6650582551956177	0	100	0
"0650533"	"Livermore--Pleasanton--Dublin, CA Urban Area"	"Livermore--Pleasanton--Dublin, CA Urban Area, California"	169020821	3588211	240381	66.64472198486328	65.25930786132812	1.385416030883789	97.92	2.08
"0650581"	"Livingston, CA Urban Area"	"Livingston, CA Urban Area, California"	6830950	0	14255	2.6374447345733643	2.6374447345733643	0	100	0
"0650851"	"Lodi, CA Urban Area"	"Lodi, CA Urban Area, California"	42320716	258077	73090	16.43976402282715	16.340120315551758	0.09964409470558167	99.39	0.61
"0651040"	"Lompoc, CA Urban Area"	"Lompoc, CA Urban Area, California"	25407607	73526	54287	9.838321685791016	9.809932708740234	0.028388548642396927	99.71	0.29
"0651445"	"Los Angeles--Long Beach--Anaheim, CA Urban Area"	"Los Angeles--Long Beach--Anaheim, CA Urban Area, California"	4239359620	48266720	12237376	1655.4619140625	1636.8260498046875	18.63588523864746	98.87	1.13
"0651472"	"Los Banos, CA Urban Area"	"Los Banos, CA Urban Area, California"	21772647	0	45533	8.406466484069824	8.406466484069824	0	100	0
"0651520"	"Los Osos, CA Urban Area"	"Los Osos, CA Urban Area, California"	9923800	14474	13978	3.837189197540283	3.8316006660461426	0.0055884430184960365	99.85	0.15
"0652552"	"McFarland, CA Urban Area"	"McFarland, CA Urban Area, California"	4822126	0	14149	1.8618333339691162	1.8618333339691162	0	100	0
"0652672"	"McKinleyville, CA Urban Area"	"McKinleyville, CA Urban Area, California"	20421720	29268	14981	7.8961710929870605	7.884870529174805	0.011300438083708286	99.86	0.14
"0652984"	"Madera, CA Urban Area"	"Madera, CA Urban Area, California"	54285495	0	81635	20.959747314453125	20.959747314453125	0	100	0
"0653322"	"Magalia, CA Urban Area"	"Magalia, CA Urban Area, California"	15223754	7128	.	5.880676746368408	5.87792444229126	0.002752136206254363	99.95	0.05
"0653605"	"Mammoth Lakes, CA Urban Area"	"Mammoth Lakes, CA Urban Area, California"	9738043	4195	7045	3.7614991664886475	3.7598795890808105	0.001619698596186936	99.96	0.04
"0654145"	"Manteca, CA Urban Area"	"Manteca, CA Urban Area, California"	53018651	815328	86674	20.785417556762695	20.470617294311523	0.3147999048233032	98.49	1.51
"0655927"	"Mecca, CA Urban Area"	"Mecca, CA Urban Area, California"	1621795	0	6875	0.6261785626411438	0.6261785626411438	0	100	0
"0656170"	"Mendota, CA Urban Area"	"Mendota, CA Urban Area, California"	11041564	8333	13382	4.2663893699646	4.263171672821045	0.003217389341443777	99.92	0.08
"0656251"	"Merced, CA Urban Area"	"Merced, CA Urban Area, California"	111568397	30577	150052	43.08860778808594	43.07680130004883	0.011805846355855465	99.97	0.03
"0657709"	"Mission Viejo--Lake Forest--Laguna Niguel, CA Urban Area"	"Mission Viejo--Lake Forest--Laguna Niguel, CA Urban Area, California"	423806207	1661222	646843	164.27389526367188	163.6324920654297	0.6414014101028442	99.61	0.39
"0658006"	"Modesto, CA Urban Area"	"Modesto, CA Urban Area, California"	182281708	938923	357301	70.74188995361328	70.37936401367188	0.3625202178955078	99.49	0.51
"0659430"	"Morro Bay, CA Urban Area"	"Morro Bay, CA Urban Area, California"	13744567	2990	13163	5.307961463928223	5.306807041168213	0.0011544454609975219	99.98	0.02
"0660223"	"Mount Shasta, CA Urban Area"	"Mount Shasta, CA Urban Area, California"	15615039	11777	5203	6.033547878265381	6.029000282287598	0.004547125194221735	99.92	0.08
"0661057"	"Napa, CA Urban Area"	"Napa, CA Urban Area, California"	52699865	434371	84619	20.515243530273438	20.347532272338867	0.16771158576011658	99.18	0.82
"0661435"	"Needles, CA--AZ Urban Area (part)"	"Needles, CA--AZ Urban Area (part), California"	9878441	369174	4753	3.9566264152526855	3.8140876293182373	0.1425388902425766	96.4	3.6
"0662569"	"Newman, CA Urban Area"	"Newman, CA Urban Area, California"	5399593	0	12387	2.084794521331787	2.084794521331787	0	100	0
"0663232"	"Nice, CA Urban Area"	"Nice, CA Urban Area, California"	9829386	489524	8555	3.9841535091400146	3.79514741897583	0.1890062838792801	95.26	4.74
"0663282"	"Nipomo, CA Urban Area"	"Nipomo, CA Urban Area, California"	26326053	0	20303	10.164546012878418	10.164546012878418	0	100	0
"0664270"	"Oakdale, CA Urban Area"	"Oakdale, CA Urban Area, California"	19042995	100699	25408	7.391422748565674	7.352542400360107	0.03888010233640671	99.47	0.53
"0665755"	"Orange Cove, CA Urban Area"	"Orange Cove, CA Urban Area, California"	4276643	0	9716	1.6512211561203003	1.6512211561203003	0	100	0
"0665836"	"Orland, CA Urban Area"	"Orland, CA Urban Area, California"	11666397	0	9422	4.504421234130859	4.504421234130859	0	100	0
"0665917"	"Orosi, CA Urban Area"	"Orosi, CA Urban Area, California"	5159508	0	12795	1.99209725856781	1.99209725856781	0	100	0
"0665944"	"Oroville, CA Urban Area"	"Oroville, CA Urban Area, California"	68447822	59656	40190	26.45088768005371	26.427854537963867	0.02303331159055233	99.91	0.09
"0666673"	"Oxnard--San Buenaventura (Ventura), CA Urban Area"	"Oxnard--San Buenaventura (Ventura), CA Urban Area, California"	198411033	4017268	376117	78.15800476074219	76.60693359375	1.5510759353637695	98.02	1.98
"0667140"	"Palmdale--Lancaster, CA Urban Area"	"Palmdale--Lancaster, CA Urban Area, California"	219588587	615595	359559	85.02131652832031	84.78363037109375	0.23768256604671478	99.72	0.28
